text,bin_toxicity,lang,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,pred_toxicity,pred_obscene,pred_insult,pred_identity_attack,pred_threat,pred_severe_toxicity,pred_bin_toxicity
"{USERNAME}: ręce umyłem, bo taki jest zwyczaj :) mycie rąk po kontakcie z szurstwem :)",0,pl,,,,,,,,0.011432363651692867,0.0008222312317229807,0.0005082829738967121,0.0002403136168140918,0.00021061778534203768,0.00011537545651663095,0
"{USERNAME}: Bzdura, to zwyczajny funkcjonariusz partyjny.",0,pl,,,,,,,,0.00779759930446744,0.0005844605038873851,0.000428053957875818,0.000218800239963457,0.00015877635451033711,0.00010546234989305958,0
"{USERNAME}: akurat na 2 maja to ludzie biorą urlopy, też mogłeś wziąć a nie masz pretensje do przedszkolanek.",0,pl,,,,,,,,0.04345463588833809,0.0022077804896980524,0.001295446534641087,0.0006241088849492371,0.0003886714403051883,0.00019146563136018813,0
"> Tylko, że ludzie nie emigrują do wolnościowej Rosji z niskimi podatkami tylko do krajów socjalistycznych z wysokimi podatkami jak państwa Skandynawskie, Niemcy czy Holandia :v Więc nie, nie masz racji.
{USERNAME}: Z debilami nie rozmawiam.",1,pl,,,,,,,,0.029214249923825264,0.0017900910461321473,0.0009493370307609439,0.0004841113113798201,0.000376737181795761,0.00017663596372585744,0
Wstalim z kolan..,0,pl,,,,,,,,0.005313124507665634,0.00034859246807172894,0.00030760461231693625,0.00020952377235516906,0.00013821850006934255,9.762804256752133e-05,0
{USERNAME}: Spora liczba owieczek wykopała swojego pasterza.,0,pl,,,,,,,,0.0011426666751503944,0.00018691956938710064,0.0001917217596201226,0.00014977098908275366,0.00010625283175613731,9.837434481596574e-05,0
"{USERNAME}: Nikt nie myśli długofalowo. Zwłaszcza rozpłodowcy mają tyle rozumu i umiejętności kalkulacji co ostatnio typ u nas w robocie, który spuścił wpierdol pacjentce (leżącej, typu sztywnego), zrobił rozpierdol w jej pokoju, po czym wyślizgnął się tylnymi drzwiami i poszedł se do domu. Jebanym zwierzętom nie można ufać, bo w każdej chwili może im coś odjebać / nie dopilnują ważnej czynności / zbagatelizują protokoły i konsekwencje. Dla mnie każdy jest taką chodzącą bombą spierdolonych, prymitywnych decyzji.",1,pl,,,,,,,,0.08250242471694946,0.009709838777780533,0.003069955389946699,0.001221636775881052,0.0007872953428886831,0.0004355578566901386,0
"

            {USERNAME}: chodziło mi o ten wątek: Co ciekawe, [pseudonym] nie został skazany za niebezpieczną po Warszawie. Tę część sprawy media nazwały ""wątkiem warszawskim"". – Oskarżony nie wyczerpał znamion sprowadzenia niebezpieczeństwa katastrofy w ruchu lądowym, ponieważ pomimo brawurowej jazdy, poruszając się z dużą prędkością i powodując dezorganizację na drodze, oskarżony w krytycznym czasie panował nad swoim pojazdem – tak brzmiało wyjaśnienie sędzi Agaty [surname]. Artykuł ",0,pl,,,,,,,,0.016527364030480385,0.0012002319563180208,0.0007311632507480681,0.0004055339959450066,0.0003033569664694369,0.00015414053632412106,0
{USERNAME}: skrajna idiotka.,1,pl,,,,,,,,0.8723058700561523,0.2972744107246399,0.5420858860015869,0.0046050953678786755,0.0005584430182352662,0.004063188564032316,1
{USERNAME}: tu właśnie powinni jakiś gruby atak zajebać. statystyki od razu w górę,1,pl,,,,,,,,0.025013312697410583,0.0012984705390408635,0.0008264005300588906,0.00042903542635031044,0.0003117862797807902,0.00014650922094006091,0
"
  Czemu te głupie lewaki dają takie j$@%nie o kolor skóry, wytłumaczy ktoś?

{USERNAME}: tak w skrócie, lewaki uważają, że kultura definiuje postrzeganie rzeczywistości. Jeśli zmodyfikuje się kulturę, zmieni się też sposób myślenia ludzi. Dlatego tak maniakalnie pragną przepychać w kulturze swój sposób postrzegania rzeczywistości - liczą, że ludzie zaczną myśleć takimi kategoriami, jakie są im suflowane przez opanowaną przez nich kulturę. Dlatego według lewaków trzeba epatować wzorcem kulturowym, według którego kolor skóry nie ma znaczenia, rasy są więc ze sobą wymieszane i nikt nie myśli ich kategoriami. Nawet jeśli taka neutralność rasowa jest ahistoryczna.                			",0,pl,,,,,,,,0.1491023600101471,0.010869140736758709,0.004101574420928955,0.0021748575381934643,0.0012234051246196032,0.000556154060177505,0
"ale co on buduje? nie mówcie, że to dom z tak małymi pokoikami... ledwo pojedyncze łóżko zmieści się w tych pokoikach, zatem musi to być coś innego, ale co, od tak budynek gospodarczy? przydałoby się więcej informacji.",0,pl,,,,,,,,0.28569528460502625,0.021560097113251686,0.006706893444061279,0.0038656434044241905,0.0017957250820472836,0.0009329657768830657,0
Pierdol się !,1,pl,,,,,,,,0.04232209175825119,0.0012919016880914569,0.0011746991658583283,0.0004858006432186812,0.0002857979270629585,0.00015491560043301433,0
"{USERNAME} ""w drugiej na [surname]"", pamietamy :)",0,pl,,,,,,,,0.0009739979868754745,0.00021097474382258952,0.00018741052190307528,0.0001444395020371303,0.00010532537271501496,0.00010913652658928186,0
...czyli dzikie zabawy w małpim gaju,1,pl,,,,,,,,0.09911567717790604,0.0029264355544000864,0.0018576327711343765,0.0011166984913870692,0.0007670007762499154,0.0002596519188955426,0
jebac tego typa co dostal ataku padaki. dobrze ze zdech #famemma #patostreamy,1,pl,,,,,,,,0.04669243097305298,0.0022807959467172623,0.0012755108764395118,0.0005296493181958795,0.00044280587462708354,0.00018474244279786944,0
"{USERNAME}: Jeśli mam kamerke, a ty przejedziesz na czerwonym i ja wyśle filmik na policję to winnym sytuacji:
 A) jesteś ty, bo przejechałeś na czerwonym
 B) jestem ja, bo nagrałem i wyslalem na policje
 ?",0,pl,,,,,,,,0.018975652754306793,0.0011011636815965176,0.0006541094626300037,0.0003235401236452162,0.0002978687116410583,0.00013378194125834852,0
a to skurwiel,1,pl,,,,,,,,0.01203517522662878,0.0008265040814876556,0.0006339229876175523,0.0003510823007673025,0.00013854757708031684,0.00014703838678542525,0
{USERNAME} wszyscy zdrowi w domu?,0,pl,,,,,,,,0.00735855707898736,0.0004889887059107423,0.0003780150436796248,0.00021851086057722569,0.00015005961176939309,9.942521865013987e-05,0
"Ale go tam beda w dupe jebac
#[pseudonym] #patostreamy",1,pl,,,,,,,,0.012917645275592804,0.0006082127219997346,0.0005651789833791554,0.0003627734840847552,0.00019607809372246265,0.00011914064089069143,0
{USERNAME}: ale co to za tlumaczenie dla ciagle rosnacych kosztów energii i rekordowych zyskach orlenów i innych ssp?,0,pl,,,,,,,,0.025487422943115234,0.0014317816821858287,0.0007935945177450776,0.00035676598781719804,0.00031730785849504173,0.0001484751992393285,0
"{USERNAME}: Ale to po wypłaceniu 64 emerytury w roku, czy przed?",0,pl,,,,,,,,0.013136474415659904,0.0006160684279166162,0.0005472726770676672,0.00026795093435794115,0.00017998680414166301,0.00010410536197014153,0
"To państwo to jebany mem xD
#debata",1,pl,,,,,,,,0.11360425502061844,0.004235672298818827,0.002835347317159176,0.0011193831451237202,0.0006847908371128142,0.00029452244052663445,0
"{USERNAME}: ""Want to enable this on your Android phone? Then you can do so by tapping Settings > Safety & emergency > Earthquake alerts.""
 Wiem nie po polsku. To po co czytać? Domyślnie wyłączone.",0,pl,,,,,,,,0.006760241463780403,0.0004995047929696739,0.0003793048090301454,0.00021900373394601047,0.0001595153589732945,0.00010308982746209949,0
{USERNAME}: Jedziesz z kurwami Mirasku!,1,pl,,,,,,,,0.006980051286518574,0.0004555301566142589,0.00037963129580020905,0.00020808636327274144,0.00013816934369970113,9.858526027528569e-05,0
"No jak mi przykro xD 
Jebany oszust który oskarżał ludzi o rzekomy rasizm. Moja sprawa ciągnęła się dwa lata przez jego chore ambicje i walkę z faszyzmem który istniał tylko w jego głowie. 

Jak trafi do więzienia to mam nadzieje że będzie taki otwarty i tolerancyjny jakiego udawał. Chłopaki z celi będą zachwyceni.",1,pl,,,,,,,,0.1392337828874588,0.01037780474871397,0.0038108539301902056,0.002212528372183442,0.0013777753338217735,0.0006175169255584478,0
"{USERNAME}: Świetnie! Powiedz tylko jak to ustaliłeś? Czy dobrze zgaduję że metodą dedukcji ""włoncz myślenie"" podczas posiedzenia na kiblu?",0,pl,,,,,,,,0.044137660413980484,0.001910829683765769,0.0011278468882665038,0.00048543079174123704,0.00040291596087627113,0.0001684036833466962,0
"Jakubek [surname](bo RODO) musiał zapłacić 10110zł za wynajem mieszkania na trzech na cały rok
Nie zapłacił, uciekł z domu i czeka na sprawe w sądzie xD
Tymczasem zapłata ma być ""solidarnie, z tego z którego da się ściągnąć""
A ja i mój prawilny ziomek mamy komornika XDDDDDD
więc zamiast 10k(proponowana była ugoda na 6k), nasz kochany prawiczek zapłaci 30 tysięcy xDDDD
Oczywiście z nim kontaktu nie ma, administracja musi dzwonić do jego mamusi(której nienawidzi, zabiłby ją, bo zniszczyła mu życie xDDDDDDDDDD), bo sam sie boi rozmawiać
Czekają nas ogółem ciekawe czasy bo bez prawomocnego wyroku sądu(czyli drugiej instancji) sie nie wyniesiemy xD
#piotrkowskashow
Jakubek B. bo RODO musi więc zapłacić 30k lub tułać się po sądach, bardzo mnie ciekawi którą opcje wybierze, bo wszystko zostało już skonsultowane z prawnikiem

Takie incele jak {USERNAME} to kopalnia beki, prawiczki aspołeczne, często rozpieszczone przez rodziców i udające chłopów z jajami a bojące się odebrać telefonu xD

Rozprawa sądowa zgodnie z prawem będzie nagrywana! Już teraz zasubskrybujcie tag #Piotrkowskashow i szykujcie się na grubą INBE #pdk [surname] spasiencu oblechu szykuj sie na rozprawę sądową
#przegryw #logikaniebieskichpaskow #lodz #tinder",1,pl,,,,,,,,0.0071237049996852875,0.0007159700035117567,0.00046518954331986606,0.00026952900225296617,0.0002173845423385501,0.00013099543866701424,0
"Użyszkodnik {USERNAME} jest śmieciarzem i szkodnikiem
#oswiadczenie",1,pl,,,,,,,,0.025570161640644073,0.001514208852313459,0.0008199098519980907,0.00039469017065130174,0.0003051554085686803,0.00015551899559795856,0
{USERNAME}: chyba jednak nie wiesz co piszesz. Wody Polskie zostału utworzone przez Pisowców w 2017 r.,0,pl,,,,,,,,0.03975587710738182,0.002007338684052229,0.0012313983170315623,0.0005555196548812091,0.00039306230610236526,0.0001753769611241296,0
{USERNAME} mam nadzieję że tego ryżego sqrwysyna zajadą jak łysa kobyłę.,1,pl,,,,,,,,0.02498217113316059,0.0013482741778716445,0.0008581344154663384,0.00034866458736360073,0.00030896809767000377,0.0001383949420414865,0
"{USERNAME}: 
 Jest rekordzistą też w kategorii solo ( ͡° ͜ʖ ͡°)",0,pl,,,,,,,,0.0012433016672730446,0.00020961070549674332,0.00019163804245181382,0.0001461780775571242,0.00011043252743547782,0.00010088133421959355,0
{USERNAME}: I to zrobimy - wychodząc z cyrku.,0,pl,,,,,,,,0.0035895551554858685,0.00037540835910476744,0.00027399815735407174,0.00017112390196416527,0.00013266087626107037,0.00010178364755120128,0
"Moja przygoda z antifą to ustawienie trzech pizd na baczność i zmuszenie ich do wyczyszczenia przystanku autobusowego. Mianowicie, kiedyś wracając do domu zobaczyłem trzy pizdy w rurkach piszące markerem po pleksi na przystanku. Jako że nie cierpię wandalizmu więc do nich podbiłem, i od razu rzucił mi się w oczy świeżo wymalowany markerem napis antifa z charakterystycznym znakiem anarchii zamiast A. Niewiele się zastanawiając wypłaciłem lepę pierwszemu z brzegu, tak aby reszta od razu nabrała respektu i powiedziałem coś w stylu: macie 20 minut na wyczyszczenie całego przystanku alboi dzwonimy po policję. Było widzieć jak ci antysystemowcy i wojownicy lewackiego spierdolenia ściągają własne koszulki i śliną pięknie pucują przystanek. Od razu #czujedobrzeczłowiek. Po wszystkim rozeszliśmyu się każdy w swoją stronę, bez esklalacji przemocy :)",1,pl,,,,,,,,0.26694607734680176,0.02304045297205448,0.007131391670554876,0.005164552479982376,0.002847808413207531,0.0012488900683820248,0
{USERNAME}: typowy śmieć,1,pl,,,,,,,,0.0018579564057290554,0.00022731695207767189,0.00020628001948352903,0.00014537158131133765,0.0001033177541103214,9.090090316021815e-05,0
Ona powinna być do odstrzału (ง ͠° ͟ل͜ ͡°)ง,1,pl,,,,,,,,0.003315205220133066,0.0004305295879021287,0.000286559690721333,0.0001775256241671741,0.0001397536980221048,0.00011286118387943134,0
"wypierdalaj zabo
#loveisland",1,pl,,,,,,,,0.008213836699724197,0.00048302975483238697,0.00036928110057488084,0.00024164760543499142,0.00013042187492828816,0.00010621129331411794,0
"


            a ile bylo gadania aktywistow ze oni chca do Niemiec i nie zostana w Polsce.                			


",0,pl,,,,,,,,0.1850247085094452,0.006651656236499548,0.00355933653190732,0.0032547677401453257,0.0012882370501756668,0.0005546913598664105,0
{USERNAME} kurwa kurwe zawsze wybroni,1,pl,,,,,,,,0.014233406633138657,0.0007728883647359908,0.0005809651338495314,0.000295633653877303,0.0002062959538307041,0.00011469262972241268,0
"Nie wiedziałem, że RMF przewozi broń.",0,pl,,,,,,,,0.03042571432888508,0.001056877663359046,0.0008793120505288243,0.0004949819413013756,0.00029400087078101933,0.00013434569700621068,0
{USERNAME}: właśnie przez takie działania odbiór tych dewiantów jest taki. I jeszcze ten marketing na sile gdzie się da wrzucanie pedalow,1,pl,,,,,,,,0.03518301621079445,0.0016800275770947337,0.0011474813800305128,0.0005728432442992926,0.0003836650575976819,0.00017015950288623571,0
{USERNAME} {USERNAME} {USERNAME} {USERNAME} jakim cudem to jest informacja nieprawdziwa albo nie nadaje się? popierdoliło was?,1,pl,,,,,,,,0.03454381227493286,0.0014488857705146074,0.0009959490271285176,0.00042869322351180017,0.00030325661646202207,0.00014277886657509953,0
{USERNAME}: masz coś z garem pojebie,1,pl,,,,,,,,0.0021159471943974495,0.0002604301553219557,0.0002227695076726377,0.00016274787776637822,0.00011036253272322938,9.790763579076156e-05,0
{USERNAME}: [surname] sprzedajna świnia,1,pl,,,,,,,,0.0010809741215780377,0.00019398052245378494,0.0001968536525964737,0.00014806489343754947,9.803806460695341e-05,0.00010177569492952898,0
"{USERNAME}: nie bylbym tego taki pewny. Sprawdz przyklad Francji, ktora bierze wiekszosc pradu z atomu i ma znacznie nizsze ceny niz inne kraje w Europie. 

Problemem jest to, ze nie mamy surowcow. Nikt nie sprzeda nam gazu na zasadzie pay [pseudonym] you go. Ceny ustalane sa w wieloletnich umowach.",0,pl,,,,,,,,0.2627461552619934,0.012716516852378845,0.009527933783829212,0.002853247569873929,0.0021150559186935425,0.0006381417624652386,0
"[pseudonym] to już jest taki cwel, że na frystalu przegrywa z największymi dziwakami internetu xD
#[pseudonym]",1,pl,,,,,,,,0.028027687221765518,0.0013327485648915172,0.001056044246070087,0.0005143097951076925,0.00034751257044263184,0.0001506755652371794,0
"{USERNAME}: jestem w stanie wysłuchać kazdej ze stron, a wyroku i tak nie wydawac.
Bo to trudne i odpowiedzialne. No ale kurwa, tureckie media, tureckie władze, i podejście turasów do kobiet...
No plażo, proszę...
Biorę poprawkę na relacje brudasów, i tyle.
To dziki, azjatycki i barbarzyński kraj.
Przedmiotowej sprawy oczywiscie nie osadzam, choc prywatnie sklanialbym sie do durnych popisow po najebanemu. I wypadeczek gotowy.",1,pl,,,,,,,,0.0452134907245636,0.0032048269640654325,0.0014153341762721539,0.0007175406208261847,0.0005316736060194671,0.0002552158257458359,0
{USERNAME}: a jak temat a u krainie a taka kurwa i tak znajdzie miejsce aby przpierdolić się do [surname] xD jak będzie wojna to takich jak ty trzeba będzie odpierdalać,1,pl,,,,,,,,0.11008153110742569,0.008072693832218647,0.0037893273402005434,0.0014680406311526895,0.0007733473903499544,0.0004154662601649761,0
"


            Nie chciało się dziadowi leśnemu siedzieć bo w tym czasie mógły wp$@@?$?ać sernik a 37 koła i tak dostanie niezależnie od tego ile siedzi.  Typowy działacz, Januszysko z tytułem profesorskim. Najmądrzejszy, wszystko wie, a jak czegoś nie wie to zmienia temat. Gada typowe frazesy. Typowe dla naszej PiSowskiej bylejakości. To nie są typowi złodzieje, wyrachowani,  z planem. To są złodzieje - debile i lenie. Najgorsi z możliwych. Nie potrafili się porozumieć w sprawie transportu węgla, przez co ceny energii szybują, nie potrafili się dogadać z niczym oprócz obsługi własnych stołków. Drogie Wykopki - z taką polityką pieniężną wariant Turecki inflacji jest u nas jak najbardziej realny. Czekam na jakiś dołek i zamieniam wszystkie złotówki na EUR/DOL bo z takimi patałachami dziadami nie da rady inaczej. Ha tfu.                			


",0,pl,,,,,,,,0.1003197580575943,0.006829596124589443,0.002457743976265192,0.001513431896455586,0.001013498054817319,0.00044324336340650916,0
{USERNAME}: czemu? szlaufa na ruchanie tam chyba najłatwiej dorwać,1,pl,,,,,,,,0.007805522996932268,0.0005335242603905499,0.00042381786624900997,0.00024128200311679393,0.00015514279948547482,0.0001098327775252983,0
Każdy polityk to kurwa i złodziej. Wszystkich na szubienice razem z całymi rodzinami.,1,pl,,,,,,,,0.17515747249126434,0.007460215128958225,0.003682441543787718,0.0019425867358222604,0.0011063163401558995,0.0004657661775127053,0
{USERNAME}: odcięli ok nie gniewam się. Przesiadka na inne portale.,0,pl,,,,,,,,0.014372644945979118,0.0008109554764814675,0.0005918451934121549,0.00034240735112689435,0.0002485642908141017,0.00012842119031120092,0
{USERNAME}: a więc to jest twój problem (╭☞σ ͜ʖσ)╭☞,0,pl,,,,,,,,0.0017908113077282906,0.00022620866366196424,0.00021182818454690278,0.00013852777192369103,9.090246021514758e-05,8.975504897534847e-05,0
{USERNAME}: jest upośledzoną psychicznie szmata z dworca PKP,1,pl,,,,,,,,0.005668096709996462,0.00041725431219674647,0.0003344414581079036,0.00021354133787099272,0.00014686085341963917,0.0001009337865980342,0
{USERNAME}: myślisz że będzie dało radę zainstalować adblocka na mózgu ( ͡° ͜ʖ ͡°)?,0,pl,,,,,,,,0.0039507304318249226,0.0003686337440740317,0.00028035661671310663,0.00018357686349190772,0.00012977504229638726,9.940806921804324e-05,0
"{USERNAME}: w tym rejestrze nie ma ani jednego księdza, więc o kant dupy rozbić ten rejestr skoro jest nierzetelny",0,pl,,,,,,,,0.16125017404556274,0.008564690127968788,0.004342361353337765,0.0017458649817854166,0.0009199322084896266,0.00043099361937493086,0
trole pierdolone,1,pl,,,,,,,,0.060409680008888245,0.0028298222459852695,0.003202086314558983,0.0009961430914700031,0.00019229222380090505,0.0002619956503622234,0
Złodzieje i skurwysyny i tyle w temacie.,1,pl,,,,,,,,0.1449841409921646,0.004592344164848328,0.002512057079002261,0.0016385408816859126,0.0009625660022720695,0.00039296282920986414,0
"Zawsze mam przy sobie odrobinę kwasu na wypadek spontanicznej kłótni od tak mam już od dziecka.

O czym my czytamy... za takie coś wlewał bym kwas do d**y oprawcy. Znaczy nie ja kat :P",1,pl,,,,,,,,0.30337101221084595,0.03440146893262863,0.008465271443128586,0.003679735818877816,0.0017222448950633407,0.0010945565300062299,0
"Jak się człowiek obraca w kręgach jak konfa to to się przykleja i ciągnie smród za sobą. 
 Dorosły jest. Podjął taką decyzję. Poniesie konsekwencje.",0,pl,,,,,,,,0.3372494578361511,0.026095423847436905,0.008362913504242897,0.004209619015455246,0.0019538807682693005,0.001085749827325344,0
"{USERNAME}: 

Tak jak nie lubię tego przemocy i uważam, że nie jest rozwiązaniem to temu [surname] to bym wpier3?#$ł za całokształt ( ͡° ʖ̯ ͡°)",1,pl,,,,,,,,0.011010963469743729,0.0008492330671288073,0.0005388171994127333,0.0002656161959748715,0.00019110378343611956,0.00011946771701332182,0
"{USERNAME}: Ale utkaj już bo czepiasz się głupoty, a potem wychodzisz na debila i jeszcze się tłumaczysz. Odmień sobie w bezokoliczniku słowa karać i kazać w tym kontekście tak jak napisałeś brzmi jak najbardziej logicznie jak jest się takim głupolem jak ty, ale według zasad posługiwania się językiem polskim użycie jednej i drugiej formy jest jak najbardziej poprawne. Weź zanim się znowu spłaczesz jak małe dziecko odpal po prostu google i poczytaj dzidziusiu.",1,pl,,,,,,,,0.08787879347801208,0.0072780754417181015,0.002547549083828926,0.0011797015322372317,0.0008882178226485848,0.00041569839231669903,0
"Zielonka od godziny na wykopie: ""wykopowicze wzywam was!""
A spierdalaj",1,pl,,,,,,,,0.13902032375335693,0.00482013076543808,0.003192381700500846,0.001301598153077066,0.0005648787482641637,0.00031230185413733125,0
"wkleiłem Ci paragraf, który wg Ciebie nie istnieje... A 700k to jest przestroga dla przeciętnego obywatela. Postępowanie w myśl zasady ""[surname] możemy dać 700k kary, Ty się tylko odezwij a do końca życia się nie wypłacisz."" Prawdziwa zachodnia demokracja.",0,pl,,,,,,,,0.11093653738498688,0.007960164919495583,0.002946040593087673,0.001971318619325757,0.0010777947027236223,0.0005048804450780153,0
{USERNAME}: Tyle ile twoja matka na roksie zarobiła,1,pl,,,,,,,,0.0036495220847427845,0.0004033113655168563,0.0002949079207610339,0.0001869596599135548,0.0001284802274312824,0.0001094180770451203,0
"{USERNAME}: nie zaplaca, areszt zostanie wliczony w poczet kary",0,pl,,,,,,,,0.009157080203294754,0.00060332688735798,0.000470632134238258,0.00027032961952500045,0.0001827394444262609,0.00011302230268483981,0
"{USERNAME} no to kara dla zarządu, wysypiska, kary więzienia itd. Nie można truć ludzi i nie ponosić odpowiedzialności. A jak coś to dopłacić by śmieci wozić nawet dalej na inne wysypiska a to niech bakrutuje. Dla nas i tak lepiej i na takie rzeczy akurat państwo powinno dawać wspólny hajs. A i byłaby pokazówka, albo dzialaś zgodnie z prawem i normami albo bankrutuj.",0,pl,,,,,,,,0.04895804822444916,0.0032898555509746075,0.0014886962017044425,0.0007101469673216343,0.0005039243842475116,0.00024534258409403265,0
"{USERNAME}: Owszem, Kolbe i połowa narodu (narodowa demokracja) była antysemicka. Jedna nie było pozbawiania praw obywatelskch, konfiskat majątków, obozów pracy, deportacji czy ludobójstwa. Po prostu wzywano do masowego bojkotowania Żydów, żeby wyjechali z Polski. Kolbe w czasach pokoju nie lubił Żydów, ale w chwili próby (wojny i ich ekstermtnacji) zachował godną postawę. Twórczyni Żegoty pomagała Żydom, chociaż ich nie cierpiała - w proteście przeciwko ludobójstwo Żydów wprost napisała, że są elementem wrogim Polsce, ale prawdziwy Polak nie umywa rąk jak Piłat i pomaga im, nawet jak traktuje ich negatywnie",0,pl,,,,,,,,0.01637054607272148,0.0012722488027065992,0.0007033970905467868,0.0003776989469770342,0.00028996006585657597,0.0001554994232719764,0
Zamknąć i strzelać do nich i ich rodzin. Najlepiej 2 pokolenia w tył,1,pl,,,,,,,,0.08539947122335434,0.0053679728880524635,0.0017702069599181414,0.000910686154384166,0.0007398248999379575,0.0003246341657359153,0
{USERNAME}: no i slusznie,1,pl,,,,,,,,0.03529835864901543,0.0022863128688186407,0.0011027402943000197,0.0003653086896520108,0.00027037604013457894,0.0001632145867915824,0
">końskie zaloty?
 
 {USERNAME}: Wręcz przeciwnie. Chęć pozbycia się słabego osobnika płci męskiej.",0,pl,,,,,,,,0.03222690895199776,0.0016764187021180987,0.0009725295822136104,0.0004735872207675129,0.000311008159769699,0.00016256378148682415,0
"{USERNAME}: pajac, cwel, fałszywa pizda, która zrobi wszystko(włącznie z połykiem po wyruchaniu w dupę), dla wyświetleń. Od pierwszego filmiku z dzikiem, gardzę, jak gównem",1,pl,,,,,,,,0.007617502938956022,0.0006223989184945822,0.0004420943441800773,0.0002454314671922475,0.0001670924248173833,0.00011426165292505175,0
"Gość ani jednego dnia w sektorze prywatnym nie przepracował. Albo praca naukowa o makrsizmie za PRL, albo ssanie publicznego cyca za IIIRP, albo gdy byli z bratem jakiś czas w politycznym niebycie odcinanie kuponów na majątku na którym się uwłaszczyli (RSW i [surname], podwaliny Srebrenej, polecam poczytać skąd PC miało majątek).
Całe życie on żyje na nasz koszt i nikomu to nie rpzeszkadza...",0,pl,,,,,,,,0.049296800047159195,0.0036318914499133825,0.0015048354398459196,0.0008335586171597242,0.0005889065214432776,0.00027781343669630587,0
{USERNAME}: co ty chcesz dyskutować z tymi dewiantami? Ich trzeba zwalczać. To tak jak być chciał chorego psychicznie wyleczyć mówiąc mu jak żyją zdrowi.,1,pl,,,,,,,,0.040962103754282,0.0018896564142778516,0.0011254149721935391,0.000559743435587734,0.0004525140393525362,0.00018469033238943666,0
"


            Guano prawda. Przy prędkościach 130-140 km/h 1.6Hdi, 2.0 DiTD, 1.4 T-Jet i 1.2 TSI zawsze mi spalały ok. 6,5-7 l/100 km.
Natomiast Mazda 323F BG 1.6 16V spalała 6,3 l/100 km.                			


",0,pl,,,,,,,,0.012075984850525856,0.001055933185853064,0.0005986331379972398,0.0002577386621851474,0.00019234174396842718,0.0001191503179143183,0
"Co się dzieje? Naczelnik się schował, kurwizja jedzie po ludziach Vatiego, SolPol i Porozumienie głosują przeciwko PISowi. 

#bekazpisu #polityka",1,pl,,,,,,,,0.15164928138256073,0.007515840232372284,0.0029946062713861465,0.0013854792341589928,0.000808053242508322,0.0004057563201058656,0
"> {USERNAME} widac juz sie wszystkim znudzilaś smierdząca pijaczko

{USERNAME}: kurwa jak ona karmi sie ta atencja walacych konia spermopijcow. Jedna z najwiekszych rakowych atencjar wykopowych, napierdala te zdjecia w spodniach z wysokim stanem i cos belkocze, ze ona ma ten tag od ilus lat na jakakolwiek krytyke. Dramat",1,pl,,,,,,,,0.10708746314048767,0.008369986899197102,0.0028646173886954784,0.0011027114233002067,0.0007815791759639978,0.0003908280923496932,0
"{USERNAME} podwyżka dla budżetówki wygląda tak, że dadzą jednorazowe dodatkowe wynagrodzenie i to w jakiejś znikomej części. Wbrew postulatom związkowym nie zwaloryzowali wynagrodzeń tylko dadzą jakieś ochłapy na miesiąc przed wyborami. TVP i prorządowa Solidarność obwieszczą wielki sukces i zacznie się ponowna nagonka na nauczycieli, urzędników czy sędziów jacy oni niewdzięczni i ""antypolscy"".",0,pl,,,,,,,,0.03731679543852806,0.00234058010391891,0.0012149173999205232,0.0006477883434854448,0.0004958655335940421,0.0002239006571471691,0
"Czy da się jeszcze na kogoś tak spojrzeć jak na osobę w której sie zakochało po uszy? Myślałem że się da ale jednak przy zbliżeniach z innymi kobietami czuje kompletną pustkę i obojętność. Minęło niby 3 miesiące od zerwania ale nadal potrafię przed spaniem płakać, zaczynam wątpić że kiedykolwiek będę tak samo szczęśliwy jak z tą pizdą jebaną. Na Tinderze 60 par 
same 7/10 wzwyż ale nie mam nawet minimalnej ochoty zaczynać nic. Wiem że nie jestem gotów żeby zacząć coś nowego ale nadal czuje się kurewsko samotny i już nie wiem co mam robić z sobą ( ͡° ʖ̯ ͡°)
#zwiazki",1,pl,,,,,,,,0.17913684248924255,0.018305817618966103,0.005271590780466795,0.0028497781604528427,0.001673177001066506,0.0008686544024385512,0
{USERNAME}: może to że jak wszystko jebnie to nie będziesz miał gdzie jeździć ani tym bardziej co do gara wsadzić?,0,pl,,,,,,,,0.035306673496961594,0.0016360264271497726,0.001014977926388383,0.0004750883672386408,0.0003648254496511072,0.00016630641766823828,0
{USERNAME}: masz i czytaj smieciu {URL},1,pl,,,,,,,,0.007381160277873278,0.0007850892725400627,0.0004284895840100944,0.00022076183813624084,0.00017294104327447712,0.00012455890828277916,0
"{USERNAME}: U nas aktualnie jest bardzo dużo bażantów, co innego z lisami bo tych jest ostatnio mało",0,pl,,,,,,,,0.04919649288058281,0.002201542491093278,0.0014971998753026128,0.0007291304646059871,0.0004933056188747287,0.00019547069678083062,0
"
  {USERNAME}: wieżowcach

{USERNAME}: dzięki, środek nocy. Przepraszam.                			",0,pl,,,,,,,,0.0010817693546414375,0.00019987754058092833,0.0001894919842015952,0.0001466365356463939,0.00010513159941183403,0.00010268062760587782,0
